similarity,name,filename,md5
0.9942857142857143,bacteroides/GCA_000011065.1_ASM1106v1_genomic.fna.gz,bacteroides/GCA_000011065.1_ASM1106v1_genomic.fna.gz.sig,df098e390010d8add7b59e4ff0574d30
0.5984174085064293,bacteroides/GCA_001816245.1_ASM181624v1_genomic.fna.gz,bacteroides/GCA_001816245.1_ASM181624v1_genomic.fna.gz.sig,16ab3e006652466fa16fbfc62c62f74d
0.5653850789441967,bacteroides/GCA_001049555.1_7330_genomic.fna.gz,bacteroides/GCA_001049555.1_7330_genomic.fna.gz.sig,4e549c43c3913c7695fb7a3d16b8515f
0.4547147846332945,bacteroides/GCA_001578565.1_ASM157856v1_genomic.fna.gz,bacteroides/GCA_001578565.1_ASM157856v1_genomic.fna.gz.sig,125e12092acabd190489d860c9242f8f
0.45126146788990823,bacteroides/GCA_001055755.1_ASM105575v1_genomic.fna.gz,bacteroides/GCA_001055755.1_ASM105575v1_genomic.fna.gz.sig,befd38e7e10138335601680feea69a3b
0.43724836075002876,bacteroides/GCA_900109385.1_IMG-taxon_2593339226_annotated_assembly_genomic.fna.gz,bacteroides/GCA_900109385.1_IMG-taxon_2593339226_annotated_assembly_genomic.fna.gz.sig,1a736ab7d1fd4d610ce2315eb1962799
0.4046090708197411,bacteroides/GCA_001049535.1_3731_genomic.fna.gz,bacteroides/GCA_001049535.1_3731_genomic.fna.gz.sig,810f412385e99540e78f2b0af6798ba6
0.4037668561239273,bacteroides/GCA_000403155.2_Bact_thet_dnLKV9_V1_genomic.fna.gz,bacteroides/GCA_000403155.2_Bact_thet_dnLKV9_V1_genomic.fna.gz.sig,fdd229ddb7d262943239aab32ee42fac
0.4018538073448316,bacteroides/GCA_001373135.1_2e6A_assembly_genomic.fna.gz,bacteroides/GCA_001373135.1_2e6A_assembly_genomic.fna.gz.sig,8a2be299575720f576d8e03edcbc4498
0.3966633739435847,bacteroides/GCA_001405895.1_14207_7_22_genomic.fna.gz,bacteroides/GCA_001405895.1_14207_7_22_genomic.fna.gz.sig,5a3c1006dd6a39a020ebb80c89b1a551
0.05600138061955302,bacteroides/GCA_900106755.1_IMG-taxon_2693429916_annotated_assembly_genomic.fna.gz,bacteroides/GCA_900106755.1_IMG-taxon_2693429916_annotated_assembly_genomic.fna.gz.sig,723b884481420dddcbc68522388758ed
0.008044982698961938,bacteroides/GCA_000785025.1_ASM78502v1_genomic.fna.gz,bacteroides/GCA_000785025.1_ASM78502v1_genomic.fna.gz.sig,f6d7101642c83e33450e6a400b85e6bf
0.007844630616907844,bacteroides/GCA_000273215.1_Bact_ovat_CL03T12C18_V1_genomic.fna.gz,bacteroides/GCA_000273215.1_Bact_ovat_CL03T12C18_V1_genomic.fna.gz.sig,a833fe586eb477c6e36b946d06b38ebc
